"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/27/2017. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 2,232 Crashes containing 2,264 Units and 2,319 Persons"

"Query Filters:"
"Crash Year Is In 2010 or 2011 or 2012 or 2013 or 2014 or 2015 or 2016 or 2017"
"City Is Equal To Austin"
"Unit Description Is Equal To Pedalcyclist"

"Crash ID","Average Daily Traffic Amount","Average Daily Traffic Year","Crash Death Count","Crash Incapacitating Injury Count","Crash Non-incapacitating Injury Count","Crash Not Injured Count","Crash Possible Injury Count","Crash Severity","Crash Time","Crash Year","Day of Week","Intersecting Street Name","Intersection Related","Latitude","Light Condition","Longitude","Manner of Collision","Medical Advisory Flag","Object Struck","Road Base Type","Speed Limit","Street Name","Surface Condition","Weather Condition"
"15270971","No Data","No Data","0","1","0","0","0","Incapacitating Injury","1415","2016","Thursday","W 18TH ST","Intersection Related","30.28061478","Daylight","-97.74198246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","35","GUADALUPE ST","Dry","Clear"
"15072684","No Data","No Data","0","0","0","1","1","Possible Injury","1106","2016","Saturday","ZACH SCOTT ST","Intersection","30.29427477","Daylight","-97.70024247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","BERKMAN DR","Dry","Clear"
"15072697","No Data","No Data","0","0","0","2","0","Not Injured","1255","2016","Saturday","UNKNOWN","Intersection","30.32109477","Daylight","-97.72938246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","N LAMAR BLVD","Dry","Clear"
"15072774","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","2047","2016","Sunday","WEBBERVILLE RD","Intersection Related","30.27644478","Dark, Lighted","-97.68857248","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","35","SPRINGDALE RD","Dry","Cloudy"
"15092508","No Data","No Data","0","0","0","1","1","Possible Injury","2000","2016","Monday","N/A","Non Intersection","No Data","Dark, Lighted","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","E RIVERSIDE DR","Dry","Clear"
"15085019","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0813","2016","Thursday","MARY ST E","Intersection","30.24515478","Daylight","-97.75132246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","40","CONGRESS AVE S","Dry","Clear"
"15085041","124047","2014","0","0","0","1","1","Possible Injury","1602","2016","Thursday","SL0343","Intersection Related","30.22772955","Daylight","-97.77324457","One Motor Vehicle - Going Straight","No","Not Applicable","Concrete","35","US0290","Dry","Clear"
"15088621","34215","2014","0","0","0","1","1","Possible Injury","0739","2016","Thursday","N/A","Driveway Access","30.24758953","Daylight","-97.77309223","One Motor Vehicle - Turning Left","No","Not Applicable","Flex Base (Granular)","35","SL0343","Dry","Clear"
"15088917","22775","2014","0","0","1","2","0","Non-Incapacitating Injury","1445","2016","Saturday","GUNTER ST","Intersection","30.26955661","Daylight","-97.6966964","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","45","SL0111","Dry","Cloudy"
"15111398","No Data","No Data","0","1","0","0","0","Incapacitating Injury","2113","2016","Sunday","FLOURNOY DR","Intersection Related","30.20378479","Daylight","-97.78379246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","25","S 1ST ST","Dry","Cloudy"
"15585433","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","1743","2016","Sunday","FRONTIER TRL","Intersection","30.23017479","Daylight","-97.79531245","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","WESTERN TRAILS BLVD","Dry","Cloudy"
"15092582","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1722","2016","Monday","N/A","Non Intersection","30.22975595","Daylight","-97.73104093","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","E OLTORF ST","Dry","Clear"
"15102708","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1723","2016","Thursday","N/A","Non Intersection","No Data","Daylight","No Data","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","US0290","Dry","Cloudy"
"15105136","No Data","No Data","0","0","0","0","1","Possible Injury","0001","2016","Thursday","N PLEASANT VALLEY RD","Intersection Related","30.25299478","Dark, Lighted","-97.71278247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","CESAR CHAVEZ ST E","Dry","Cloudy"
"15107556","118571","2014","0","0","0","1","1","Possible Injury","1711","2016","Thursday","ENFIELD RD","Intersection Related","30.28586249","Daylight","-97.76398542","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","30","SL0001","Dry","Clear"
"15131015","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1837","2016","Friday","N/A","Non Intersection","30.26911577","Daylight","-97.77889182","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","ROLLINGWOOD DR","Dry","Clear"
"15129002","148494","2014","0","0","0","1","1","Possible Injury","1443","2016","Wednesday","E 5TH ST","Intersection Related","30.26479309","Daylight","-97.73498848","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","30","IH0035","Dry","Clear"
"15117699","No Data","No Data","0","0","1","3","0","Non-Incapacitating Injury","2058","2016","Sunday","N/A","Non Intersection","30.24642478","Dark, Lighted","-97.76575246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","20","PERRY AVE","Dry","Clear"
"15117703","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0927","2016","Monday","N/A","Driveway Access","30.25243399","Daylight","-97.74222453","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","E RIVERSIDE DR","Wet","Cloudy"
"15131435","34215","2014","0","1","0","1","0","Incapacitating Injury","1549","2016","Monday","DEL CURTO RD","Intersection","30.2472942","Daylight","-97.77523494","One Motor Vehicle - Turning Left","No","Not Applicable","Flex Base (Granular)","35","SL0343","Dry","Cloudy"
"15117743","No Data","No Data","0","0","0","1","1","Possible Injury","0748","2016","Tuesday","GREENBROOK PKWY","Intersection Related","30.30575477","Daylight","-97.69771247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","BERKMAN DR","Dry","Cloudy"
"15131449","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1638","2016","Thursday","BRODIE LN","Intersection Related","30.1953048","Daylight","-97.84229244","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","45","DAVIS LN","Dry","Cloudy"
"15129371","No Data","No Data","0","0","0","2","0","Not Injured","1315","2016","Sunday","N/A","Non Intersection","30.26533889","Daylight","-97.73330469","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","E 6TH ST","Dry","Clear"
"15131482","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1805","2016","Tuesday","N/A","Non Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","W ANDERSON LN","Wet","Clear"
"15133515","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1327","2016","Wednesday","N/A","Non Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","15","E E RIVERSIDE DR","Dry","Cloudy"
"15133516","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","1412","2016","Wednesday","HARMON AVE","Intersection","30.31049477","Daylight","-97.71193247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","E 51ST ST","Dry","Clear"
"15140213","No Data","No Data","0","0","0","1","1","Possible Injury","1827","2016","Wednesday","CUMBERLAND RD","Intersection","30.23816479","Daylight","-97.76212246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","35","S 1ST ST","Dry","Clear"
"15140276","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1434","2016","Thursday","N/A","Non Intersection","30.23088479","Daylight","-97.73589247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","BURLESON RD","Dry","Cloudy"
"15140277","25921","2014","0","0","0","1","1","Possible Injury","0653","2016","Thursday","IH0035","Intersection Related","30.38699274","Daylight","-97.6484449","One Motor Vehicle - Turning Right","No","Not Applicable","Flex Base (Granular)","55","FM0734","Wet","Rain"
"15140288","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1838","2016","Thursday","TEXAS PLUME DR","Intersection","30.42205475","Daylight","-97.77832245","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","YAUPON DR","Dry","Clear"
"15140468","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","2130","2016","Friday","W 8TH ST","Intersection Related","30.26991478","Dark, Lighted","-97.74210246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","30","CONGRESS AVE","Wet","Rain"
"15140585","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","1700","2016","Sunday","WESTHEIMER DR","Intersection Related","30.32486477","Daylight","-97.69311247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","45","CAMERON RD","Dry","Clear"
"15162136","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1626","2016","Thursday","N/A","Non Intersection","30.30298544","Daylight","-97.73800046","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","GUADALUPE ST","Dry","Clear"
"15169189","No Data","No Data","0","0","0","2","0","Not Injured","1840","2016","Friday","N/A","Non Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","15","S IH 35 SVRD NB","Dry","Clear"
"15153705","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1749","2016","Saturday","N/A","Driveway Access","30.25891205","Daylight","-97.74744525","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","35","BARTON SPRINGS RD","Dry","Clear"
"15159154","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0933","2016","Tuesday","CAMERON RD","Intersection","30.32607477","Daylight","-97.69237247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","E ST JOHNS AVE","Dry","Cloudy"
"15170997","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","1830","2016","Friday","N/A","Non Intersection","30.22444548","Daylight","-97.66684858","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","CARSON CREEK BLVD","Dry","Clear"
"15171073","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","2335","2016","Saturday","N/A","Driveway Access","30.21872792","Dark, Lighted","-97.76654485","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","-1","S CONGRESS AVE","Dry","Clear"
"15171108","49417","2014","0","0","1","1","0","Non-Incapacitating Injury","0933","2016","Sunday","N/A","Non Intersection","30.41583934","Daylight","-97.69587677","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","35","FM0734","Dry","Clear"
"15171191","No Data","No Data","0","1","0","0","0","Incapacitating Injury","2210","2016","Monday","JOLLYVILLE RD","Intersection Related","30.41724475","Dark, Unknown Lighting","-97.75004245","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","40","DUVAL RD","Dry","Clear"
"15172773","No Data","No Data","0","0","0","1","1","Possible Injury","1816","2016","Tuesday","E 51ST ST","Intersection","30.31249477","Daylight","-97.71634247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","25","CASWELL AVE","Dry","Clear"
"15185205","No Data","No Data","0","0","0","2","0","Not Injured","1152","2016","Thursday","N/A","Non Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","40","E STASDNEY LN","Dry","Clear"
"15201934","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1930","2016","Thursday","N/A","Driveway Access","30.38227891","Daylight","-97.70362554","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","MACMORA RD","Dry","Clear"
"15178495","No Data","No Data","0","0","0","1","1","Possible Injury","1142","2016","Saturday","CORNELL ST","Intersection","30.26817478","Daylight","-97.71949247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","35","CHICON ST","Dry","Cloudy"
"15201935","No Data","No Data","0","0","1","2","0","Non-Incapacitating Injury","0202","2016","Saturday","W 5TH ST","Intersection","30.26872478","Dark, Lighted","-97.74874246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","35","NUECES ST","Dry","Clear"
"15423396","No Data","No Data","0","0","0","2","0","Not Injured","1954","2016","Saturday","ARGONNE FOREST TRL","Intersection","30.43028475","Dusk","-97.76470245","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","45","JOLLYVILLE RD","Standing Water","Rain"
"15291281","No Data","No Data","0","1","0","2","0","Incapacitating Injury","2137","2016","Tuesday","N/A","Driveway Access","30.16384142","Dark, Not Lighted","-97.79152174","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","CULLEN LN","Wet","Cloudy"
"15197918","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1550","2016","Wednesday","BARTON SPRINGS RD","Intersection Related","30.26474478","Daylight","-97.76495246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","ROBERT E LEE RD","Dry","Clear"
"15191118","No Data","No Data","0","0","0","1","1","Possible Injury","1751","2016","Friday","UNKNOWN","Intersection","30.28691478","Daylight","-97.70259246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","35","MANOR RD","Dry","Clear"
"15191126","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1911","2016","Friday","WINSTED LN","Intersection","30.29259477","Daylight","-97.76098246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","WINDSOR RD","Dry","Clear"
"15197957","No Data","No Data","0","0","0","2","0","Not Injured","2056","2016","Friday","W RIVERSIDE DR","Intersection Related","30.25715478","Dark, Lighted","-97.74688246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","CONGRESS AVE S","Dry","Clear"
"15214111","97756","2014","0","0","0","1","1","Possible Injury","1815","2016","Friday","LAKELINE BLVD","Intersection Related","30.47939105","Dark, Not Lighted","-97.80320358","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","65","US0183","Dry","Clear"
"15210162","No Data","No Data","0","1","0","1","0","Incapacitating Injury","2234","2016","Monday","E 12TH ST","Intersection Related","30.27684478","Dark, Lighted","-97.70032247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","AIRPORT BLVD","Dry","Clear"
"15197985","No Data","No Data","0","0","0","1","1","Possible Injury","1511","2016","Wednesday","N/A","Driveway Access","30.45563474","Daylight","-97.81949744","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","-1","EL SALIDO PKWY","Dry","Clear"
"15198135","No Data","No Data","0","0","0","1","1","Possible Injury","1936","2016","Thursday","UNKNOWN","Intersection","30.41304808","Daylight","-97.73263246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","DUVAL RD","Dry","Clear"
"15237665","68363","2014","0","0","2","3","0","Non-Incapacitating Injury","1937","2016","Thursday","WOODWARD ST","Intersection","30.21621428","Daylight","-97.7440169","Angle - Both Going Straight","No","Hit Highway Sign","Flex Base (Granular)","-1","SH0071","Dry","Clear"
"15202026","No Data","No Data","0","0","0","1","1","Possible Injury","1319","2016","Friday","N/A","Driveway Access","30.4705724","Daylight","-97.79186119","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","50","RANCH ROAD 620 N","Dry","Clear"
"15202119","10943","2014","0","1","0","1","0","Incapacitating Injury","1949","2016","Friday","IH0035","Intersection","30.32351352","Daylight","-97.72379779","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","35","SS0069","Dry","Clear"
"15237953","No Data","No Data","0","0","0","1","0","Not Injured","1108","2016","Sunday","N/A","Non Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","50","W BEN WHITE BLVD","Dry","Clear"
"15208400","No Data","No Data","0","0","0","1","1","Possible Injury","1552","2016","Wednesday","W 2ND ST","Intersection","30.26429478","Daylight","-97.74420246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","CONGRESS AVE","Dry","Clear"
"15210221","No Data","No Data","0","0","0","1","1","Possible Injury","0646","2016","Friday","E 38TH ST","Intersection Related","30.29560477","Daylight","-97.72339247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","RED RIVER ST","Dry","Clear"
"15214193","148494","2014","0","0","0","1","1","Possible Injury","1652","2016","Friday","E 5TH ST","Intersection","30.26479309","Daylight","-97.73498848","One Motor Vehicle - Turning Right","No","Not Applicable","Flex Base (Granular)","35","IH0035","Dry","Clear"
"15217462","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1253","2016","Tuesday","W 22ND ST","Intersection","30.28497478","Daylight","-97.74181246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","30","GUADALUPE ST","Dry","Clear"
"15220483","No Data","No Data","0","0","0","1","1","Possible Injury","1354","2016","Wednesday","PARKER LN","Intersection Related","30.23231479","Daylight","-97.73690247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","E OLTORF ST","Wet","Cloudy"
"15220496","No Data","No Data","0","0","0","0","0","Unknown","2210","2016","Wednesday","E WILLIAM CANNON DR","Intersection Related","30.1926748","Dark, Lighted","-97.77756246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","CIRCLE S RD","Dry","Clear"
"15230206","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0741","2016","Thursday","PARKCREST DR","Intersection","30.33491477","Daylight","-97.75905246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","BALCONES DR","Dry","Clear"
"15238345","No Data","No Data","0","0","0","3","1","Possible Injury","1334","2016","Thursday","N/A","Driveway Access","30.44407901","Daylight","-97.77668306","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","POND SPRINGS RD","Dry","Clear"
"15226323","No Data","No Data","0","0","0","3","1","Possible Injury","1706","2016","Saturday","N/A","Non Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Other","No Data","-1","BURNET RD RD","Dry","Clear"
"15226361","105589","2014","0","0","0","1","1","Possible Injury","0204","2016","Saturday","SL0343","Intersection","30.23163827","Dark, Lighted","-97.79167782","One Motor Vehicle - Going Straight","No","Not Applicable","Concrete","45","US0290","Dry","Clear"
"15226462","No Data","No Data","0","0","0","3","0","Not Injured","0756","2016","Monday","N/A","Non Intersection","No Data","Daylight","No Data","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","W W YAGER LN","Dry","Cloudy"
"15242989","No Data","No Data","0","0","0","3","1","Possible Injury","1910","2016","Monday","UNKNOWN","Intersection Related","30.20098606","Daylight","-97.8708871","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","55","SLAUGHTER LN W","Dry","Clear"
"15243040","No Data","No Data","0","1","0","3","0","Incapacitating Injury","1441","2016","Wednesday","N/A","Non Intersection","30.23985061","Daylight","-97.78225954","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","MANCHACA RD","Dry","Clear"
"15706852","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","1120","2016","Saturday","JOLLYVILLE RD","Intersection Related","30.40069475","Daylight","-97.74884246","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","-1","W BRAKER LN","Dry","Clear"
"15260272","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0607","2016","Monday","RESEARCH BLVD","Intersection Related","30.36550476","Dark, Not Lighted","-97.71843246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","PAYTON GIN RD","Dry","Clear"
"15260336","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1300","2016","Tuesday","PICKFAIR DR","Intersection","30.42813475","Daylight","-97.80928244","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","SPICEWOOD PKWY","Dry","Clear"
"15288615","No Data","No Data","0","1","0","1","0","Incapacitating Injury","0900","2016","Thursday","N/A","Driveway Access","30.42438507","Daylight","-97.75706538","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","45","JOLLYVILLE RD","Dry","Cloudy"
"15277549","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0628","2016","Friday","N/A","Driveway Access","30.35692145","Dark, Lighted","-97.73061695","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","40","BURNET RD","Dry","Cloudy"
"15277622","No Data","No Data","0","0","0","2","1","Possible Injury","1412","2016","Saturday","SALT SPRINGS DR","Intersection","30.1689248","Daylight","-97.73850247","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","45","E WILLIAM CANNON DR","Wet","Cloudy"
"15281593","87161","2014","0","0","1","0","0","Non-Incapacitating Injury","0621","2016","Tuesday","IH0035","Intersection Related","30.21642979","Dark, Not Lighted","-97.75132782","One Motor Vehicle - Turning Right","No","Not Applicable","Flex Base (Granular)","45","US0290","Dry","Cloudy"
"15281623","No Data","No Data","0","0","0","1","1","Possible Injury","2034","2016","Tuesday","S PLEASANT VALLEY RD","Intersection Related","30.23340997","Dark, Lighted","-97.72318348","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","E RIVERSIDE DR","Dry","Clear"
"15283482","No Data","No Data","0","0","0","2","0","Not Injured","2015","2016","Tuesday","N/A","Non Intersection","30.268454","Daylight","-97.74420863","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","W 6TH ST","Dry","Clear"
"15283487","No Data","No Data","0","0","0","1","1","Possible Injury","1027","2016","Wednesday","N/A","Driveway Access","30.29267408","Daylight","-97.73052236","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","E 32ND ST","Dry","Clear"
"15283494","113017","2014","0","1","0","1","0","Incapacitating Injury","1628","2016","Wednesday","N/A","Driveway Access","30.21942533","Daylight","-97.75702706","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","-1","US0290","Dry","Clear"
"15283503","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1957","2016","Wednesday","WESTMINSTER DR","Intersection","30.30010477","Daylight","-97.68587248","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","MANOR RD","Dry","Clear"
"15285522","No Data","No Data","0","1","0","0","0","Incapacitating Injury","1830","2016","Thursday","N/A","Non Intersection","30.31505547","Daylight","-97.74762807","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","SHOAL CREEK BLVD","Dry","Clear"
"15288672","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1725","2016","Friday","N/A","Driveway Access","30.31145318","Daylight","-97.70701894","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","CAMERON RD","Dry","Clear"
"15293910","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1633","2016","Tuesday","MAPLE AVE","Intersection","30.28462477","Daylight","-97.71711247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","35","MANOR RD","Dry","Cloudy"
"15304912","No Data","No Data","0","0","0","1","1","Possible Injury","1345","2016","Tuesday","BRAZOS ST","Intersection","30.26487478","Daylight","-97.74249246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","E 3RD ST","Dry","Clear"
"15297914","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","2013","2016","Wednesday","N/A","Non Intersection","30.19945368","Dark, Not Lighted","-97.70711677","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","45","BURLESON RD","Dry","Clear"
"15298051","No Data","No Data","0","0","0","1","1","Possible Injury","0010","2016","Friday","AVENUE F","Intersection Related","30.30817477","Dark, Lighted","-97.72745247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","E 45TH ST","Dry","Clear"
"15304973","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1833","2016","Friday","HYRIDGE DR","Intersection","30.38021476","Daylight","-97.75083246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","MESA DR","Dry","Clear"
"15316516","25921","2014","0","0","0","4","1","Possible Injury","1130","2016","Saturday","N/A","Driveway Access","30.3879997","Daylight","-97.65034302","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","35","FM0734","Dry","Clear"
"15305144","No Data","No Data","0","0","0","5","2","Possible Injury","1625","2016","Sunday","N/A","Non Intersection","30.27479582","Daylight","-97.73645949","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","TRINITY ST","Dry","Clear"
"15305301","No Data","No Data","0","0","3","0","0","Non-Incapacitating Injury","0032","2016","Monday","N/A","Non Intersection","30.26371515","Dark, Lighted","-97.73149331","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","E 5TH ST","Dry","Clear"
"15456603","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","0116","2016","Monday","GUADALUPE ST","Intersection Related","30.26899763","Dark, Lighted","-97.74623217","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","-1","W 6TH ST","Dry","Clear"
"15305551","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","0058","2016","Wednesday","N/A","Non Intersection","30.24750689","Dark, Not Lighted","-97.71405598","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","35","S PLEASANT VALLEY RD","Dry","Cloudy"
"15309418","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","1742","2016","Wednesday","N/A","Non Intersection","30.28316433","Daylight","-97.74700081","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","30","MARTIN LUTHER KING BLVD W","Dry","Clear"
"15309467","No Data","No Data","0","0","1","1","0","Non-Incapacitating Injury","0857","2016","Thursday","METROPOLIS DR","Intersection Related","30.20205479","Daylight","-97.71026247","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","BURLESON RD","Dry","Clear"
"15309476","No Data","No Data","0","0","0","1","1","Possible Injury","2007","2016","Thursday","S PLEASANT VALLEY RD","Intersection","30.24247478","Dark, Not Lighted","-97.71723247","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","-1","S LAKESHORE BLVD","Dry","Clear"
"15313230","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","2216","2016","Saturday","PEDERNALES ST","Intersection","30.25524478","Dark, Lighted","-97.71632247","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","-1","E 2ND ST","Dry","Clear"
"15320411","No Data","No Data","0","0","1","0","0","Non-Incapacitating Injury","1627","2016","Sunday","N/A","Driveway Access","30.40035475","Daylight","-97.74347772","One Motor Vehicle - Turning Right","No","Not Applicable","No Data","-1","W BRAKER LN","Dry","Clear"
"15344138","No Data","No Data","0","1","0","1","0","Incapacitating Injury","2047","2016","Sunday","W 6TH ST","Intersection","30.26961478","Unknown","-97.74842246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","NUECES ST","Unknown","Unknown"
"15320475","33647","2014","0","0","1","1","0","Non-Incapacitating Injury","0738","2016","Wednesday","N/A","Non Intersection","30.26097498","Daylight","-97.75848096","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","35","SL0343","Dry","Clear"
"15320542","No Data","No Data","0","0","0","1","1","Possible Injury","2048","2016","Wednesday","KINNEY AVE","Intersection","30.26192478","Dark, Lighted","-97.76152246","One Motor Vehicle - Turning Left","No","Not Applicable","No Data","-1","BARTON SPRINGS RD","Dry","Clear"
"15353104","179906","2014","0","0","0","1","1","Possible Injury","1250","2016","Friday","LA POSADA DR","Intersection Related","30.32574737","Daylight","-97.70627482","One Motor Vehicle - Going Straight","No","Not Applicable","Flex Base (Granular)","10","IH0035","Dry","Clear"
"15326474","No Data","No Data","0","0","0","1","1","Possible Injury","1805","2016","Saturday","W 9TH ST","Intersection","30.27304478","Daylight","-97.74953246","One Motor Vehicle - Going Straight","No","Not Applicable","No Data","30","WEST AVE","Dry","Clear"
